id,question_type,method,evidence_coverage,evidence_hit_rate,evidence_count,answer_proxy_rouge_l,context_words,latency_ms,retrieved_chunk_ids,trace,answer_proxy
Medical-136a5739,Complex Reasoning,vector,0.9629629629629629,1.0,3,0.358974358974359,536,1.7306949957855977,"[372, 386, 385]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [372, 386, 385]}","While it may take many years, adenomas can become invasive rectal cancer. This is the most common type of rectal cancer."
Medical-136a5739,Complex Reasoning,light_proxy,0.9629629629629629,1.0,3,0.358974358974359,896,2.350556002056692,"[386, 372, 786, 387, 385]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [372, 386, 385, 387, 772, 786, 373, 370]}","While it may take many years, adenomas can become invasive rectal cancer. This is the most common type of rectal cancer."
Medical-136a5739,Complex Reasoning,path_proxy,0.9629629629629629,1.0,3,0.358974358974359,1254,4.319588995713275,"[386, 372, 385, 786, 387, 772, 373]","{""strategy"": ""relation_path_proxy"", ""paths"": [[385, 386, 372], [385, 386], [372, 386]]}","While it may take many years, adenomas can become invasive rectal cancer. This is the most common type of rectal cancer."
Medical-aaefb0f2,Complex Reasoning,vector,0.8948717948717949,1.0,2,0.07692307692307691,539,1.7968350002774969,"[389, 390, 1205]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [389, 390, 1205]}",Other local excision results Sometimes more treatment is needed after local excision. Local excision Local excision is a recommended treatment option for some stage I and stage IIA perianal cancers.
Medical-aaefb0f2,Complex Reasoning,light_proxy,0.8948717948717949,1.0,2,0.0,897,2.4535100019420497,"[389, 390, 1205, 391, 388]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [389, 390, 1205, 1204, 391, 388, 1207, 1206]}",Other local excision results Sometimes more treatment is needed after local excision. Other local excision results Sometimes more treatment is needed after local excision.
Medical-aaefb0f2,Complex Reasoning,path_proxy,0.9282051282051282,1.0,2,0.0,1255,3.9434849968529306,"[390, 389, 1205, 1204, 391, 388, 1207]","{""strategy"": ""relation_path_proxy"", ""paths"": [[389, 390], [389, 390, 1205], [389, 390, 1205, 1204], [390, 1205], [390, 1205, 1204], [1205, 1204]]}",Other local excision results Sometimes more treatment is needed after local excision. Other local excision results Sometimes more treatment is needed after local excision.
Medical-a5435dbc,Complex Reasoning,vector,0.6309523809523809,0.6666666666666666,3,0.2631578947368421,536,1.8023029988398775,"[390, 798, 372]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [390, 798, 372]}","After that, a colonoscopy is recommended every 5 years. A colonoscopy is recommended 1 year after surgery."
Medical-a5435dbc,Complex Reasoning,light_proxy,0.6309523809523809,0.6666666666666666,3,0.2631578947368421,893,2.4338110015378334,"[390, 798, 372, 385, 384]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [390, 798, 372, 384, 385, 506, 387, 556]}","After that, a colonoscopy is recommended every 5 years. A colonoscopy is recommended 1 year after surgery."
Medical-a5435dbc,Complex Reasoning,path_proxy,0.6309523809523809,0.6666666666666666,3,0.2631578947368421,1253,5.522644001757726,"[390, 798, 372, 506, 387, 386, 389]","{""strategy"": ""relation_path_proxy"", ""paths"": [[390, 798], [390, 389, 388, 387, 386, 372], [798, 773, 372]]}","After that, a colonoscopy is recommended every 5 years. A colonoscopy is recommended 1 year after surgery."
Medical-e8163237,Complex Reasoning,vector,0.7222222222222222,0.5,2,0.2916666666666667,536,2.833930993801914,"[394, 1044, 395]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [394, 1044, 395]}",Different parts of the brain manage different parts of the body. Abdominoperineal resection This type of transabdominal surgery is used for tumors in the lower rectum.
Medical-e8163237,Complex Reasoning,light_proxy,0.7222222222222222,0.5,2,0.2916666666666667,894,2.5913170029525645,"[394, 395, 533, 582, 1044]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [394, 1044, 395, 1039, 392, 533, 582, 656]}",Different parts of the brain manage different parts of the body. Abdominoperineal resection This type of transabdominal surgery is used for tumors in the lower rectum.
Medical-e8163237,Complex Reasoning,path_proxy,1.0,1.0,2,0.043478260869565216,1251,4.027269998914562,"[394, 395, 1044, 1039, 533, 582, 392]","{""strategy"": ""relation_path_proxy"", ""paths"": [[394, 395], [1044, 1045, 1038, 1039]]}","Different parts of the brain manage different parts of the body. Different tests, physical exams, and surgical procedures are required to diagnose a glioma."
Medical-af6105a0,Complex Reasoning,vector,0.8427777777777777,0.8,5,0.05128205128205128,535,1.8544120030128397,"[1192, 977, 181]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [1192, 977, 181]}",Some fertility preservation options are described below. You may be referred for counseling about fertility preservation options.
Medical-af6105a0,Complex Reasoning,light_proxy,0.9400000000000001,0.8,5,0.05128205128205128,890,2.5349729985464364,"[977, 181, 1192, 814, 383]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [1192, 977, 181, 383, 643, 814, 382, 328]}",Some fertility preservation options are described below. You may be referred for counseling about fertility preservation options.
Medical-af6105a0,Complex Reasoning,path_proxy,0.9400000000000001,0.8,5,0.05128205128205128,1243,4.53438200202072,"[977, 181, 1192, 383, 814, 643, 328]","{""strategy"": ""relation_path_proxy"", ""paths"": [[1192, 383, 941, 977], [977, 181]]}",Some fertility preservation options are described below. You may be referred for counseling about fertility preservation options.
Medical-c58dca0f,Complex Reasoning,vector,0.8630952380952381,1.0,3,0.15625,537,1.8547719955677167,"[396, 385, 370]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [396, 385, 370]}","Chemotherapy regimens used to treat rectal cancer are listed in Guide Any regimen that has “OX” in the name includes oxaliplatin. Tests used to diagnose ALL can be found in Guide
Rectal cancer basics 5 The rectum 6 Polyps 6 Key points Rectal cancer is common and treatable."
Medical-c58dca0f,Complex Reasoning,light_proxy,0.9047619047619048,1.0,3,0.20408163265306123,894,2.553790000092704,"[385, 901, 384, 396, 902]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [396, 385, 370, 384, 901, 798, 902, 772]}",Chemotherapy regimens used to treat rectal cancer are listed in Guide Any regimen that has “OX” in the name includes oxaliplatin. Everyone with rectal cancer should be asked about their family health history.
Medical-c58dca0f,Complex Reasoning,path_proxy,0.9047619047619048,1.0,3,0.12121212121212122,1255,4.654661999666132,"[385, 370, 901, 396, 384, 371, 372]","{""strategy"": ""relation_path_proxy"", ""paths"": [[385, 386, 372, 371, 370]]}",This is the most common type of rectal cancer. The focus of this guide is rectal cancer.
Medical-f5089b0a,Complex Reasoning,vector,0.7009920634920634,0.3333333333333333,6,0.07272727272727272,540,1.7760729970177636,"[387, 388, 523]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [387, 388, 523]}",Imaging with endoscopic ultrasound (EUS) or pelvic magnetic resonance imaging (MRI) is recommended for these polyps to help guide decisions about surgery. Surgery is also needed for rectal cancer that forms as a lesion on the rectal wall.
Medical-f5089b0a,Complex Reasoning,light_proxy,0.7009920634920634,0.3333333333333333,6,0.07843137254901962,897,2.452708999044262,"[387, 388, 523, 385, 384]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [387, 388, 523, 497, 522, 384, 385, 370]}",Imaging with endoscopic ultrasound (EUS) or pelvic magnetic resonance imaging (MRI) is recommended for these polyps to help guide decisions about surgery. Everyone with rectal cancer should be asked about their family health history.
Medical-f5089b0a,Complex Reasoning,path_proxy,0.7195105820105819,0.5,6,0.0547945205479452,1246,5.810686001495924,"[387, 388, 523, 522, 1044, 521, 385]","{""strategy"": ""relation_path_proxy"", ""paths"": [[1044, 520, 521, 522, 523], [388, 387]]}","Imaging with endoscopic ultrasound (EUS) or pelvic magnetic resonance imaging (MRI) is recommended for these polyps to help guide decisions about surgery. Diagnostic tests If the PSA test, digital rectal exam, blood or urine tests, or other factors (like family history, race, or age) suggest you may have prostate cancer, you’ll be offered diagnostic testing."
Medical-a73aa030,Complex Reasoning,vector,0.6825396825396824,0.3333333333333333,3,0.14634146341463414,539,1.6559139985474758,"[372, 387, 386]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [372, 387, 386]}",This is the most common type of rectal cancer. Most can be removed during a colonoscopy using a minor surgical procedure called a polypectomy.
Medical-a73aa030,Complex Reasoning,light_proxy,0.6825396825396824,0.3333333333333333,3,0.14634146341463414,894,2.3331599950324744,"[372, 387, 386, 385, 388]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [372, 387, 386, 385, 390, 388, 370, 384]}",This is the most common type of rectal cancer. Most can be removed during a colonoscopy using a minor surgical procedure called a polypectomy.
Medical-a73aa030,Complex Reasoning,path_proxy,0.7857142857142857,0.6666666666666666,3,0.14634146341463414,1254,3.6118779971729964,"[386, 372, 387, 385, 388, 390, 370]","{""strategy"": ""relation_path_proxy"", ""paths"": [[372, 386, 387], [372, 386], [372, 386, 385], [387, 386], [387, 386, 385], [386, 385]]}",This is the most common type of rectal cancer. Most can be removed during a colonoscopy using a minor surgical procedure called a polypectomy.
Medical-fad3190e,Complex Reasoning,vector,0.6833333333333333,0.5,4,0.13953488372093026,537,1.7399299977114424,"[375, 776, 777]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [375, 776, 777]}",There are other inherited syndromes that are even more rare than Lynch syndrome and FAP. Cancer often develops by age 50 in people with classic FAP.
Medical-fad3190e,Complex Reasoning,light_proxy,0.7958333333333334,0.75,4,0.1081081081081081,888,3.0707849946338683,"[375, 776, 777, 903, 94]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [375, 776, 777, 903, 94, 572, 621, 565]}",This is known as surveillance. There are other inherited syndromes that are even more rare than Lynch syndrome and FAP.
Medical-fad3190e,Complex Reasoning,path_proxy,0.7333333333333334,0.5,4,0.1818181818181818,1246,6.75857699388871,"[375, 572, 512, 185, 776, 777, 903]","{""strategy"": ""relation_path_proxy"", ""paths"": []}",This is known as surveillance. Diagnostic tests Diagnostic tests are used to confirm you have cancer.
Medical-2e2c9c8e,Complex Reasoning,vector,0.7407407407407408,0.6666666666666666,3,0.25531914893617025,532,1.7980170014197938,"[374, 375, 795]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [374, 375, 795]}","If the cancer is dMMR/MSI-H, you will also be tested for Lynch syndrome. Immunotherapy with a checkpoint inhibitor is preferred for dMMR/MSI-H cancers."
Medical-2e2c9c8e,Complex Reasoning,light_proxy,0.8518518518518517,0.6666666666666666,3,0.23529411764705882,895,2.515542997571174,"[374, 375, 775, 776, 384]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [374, 375, 795, 796, 384, 776, 775, 991]}","If the cancer is dMMR/MSI-H, you will also be tested for Lynch syndrome. For cancers found to have the dMMR/MSI-H biomarker, testing for Lynch syndrome is recommended."
Medical-2e2c9c8e,Complex Reasoning,path_proxy,0.8888888888888888,0.6666666666666666,3,0.23529411764705882,1255,5.31440199847566,"[374, 375, 429, 476, 775, 776, 384]","{""strategy"": ""relation_path_proxy"", ""paths"": [[374, 375], [476, 105, 213, 429]]}","If the cancer is dMMR/MSI-H, you will also be tested for Lynch syndrome. For cancers found to have the dMMR/MSI-H biomarker, testing for Lynch syndrome is recommended."
Medical-9675683c,Complex Reasoning,vector,0.5571428571428572,0.0,2,0.18749999999999997,535,1.9122689991490915,"[384, 385, 578]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [384, 385, 578]}",It’s mostly used to monitor prostate cancer for recurrence. Bone scans may also be used to monitor treatment.
Medical-9675683c,Complex Reasoning,light_proxy,0.7785714285714285,0.5,2,0.18749999999999997,890,2.7087220005341806,"[384, 578, 530, 385, 370]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [384, 385, 578, 370, 530, 1209, 1214, 301]}",It’s mostly used to monitor prostate cancer for recurrence. Bone scans may also be used to monitor treatment.
Medical-9675683c,Complex Reasoning,path_proxy,0.7785714285714285,0.5,2,0.18749999999999997,1250,4.560149995086249,"[384, 385, 578, 530, 370, 1209, 1214]","{""strategy"": ""relation_path_proxy"", ""paths"": [[385, 384]]}",It’s mostly used to monitor prostate cancer for recurrence. Bone scans may also be used to monitor treatment.
Medical-26ced7a1,Complex Reasoning,vector,0.7214285714285713,0.5,4,0.035087719298245605,537,2.057445999525953,"[388, 387, 561]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [388, 387, 561]}",Early stage Early-stage prostate cancer has not spread beyond the prostate. More information about early-stage prostate cancer can be found in the NCCN Guideline for Patients: Early-Stage Prostate Cancer at NCCN.
Medical-26ced7a1,Complex Reasoning,light_proxy,0.7571428571428571,0.5,4,0.04878048780487805,895,2.619858998514246,"[388, 387, 389, 561, 509]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [388, 387, 561, 509, 384, 896, 389, 395]}",What is early-stage prostate cancer? Early stage Early-stage prostate cancer has not spread beyond the prostate.
Medical-26ced7a1,Complex Reasoning,path_proxy,0.8428571428571429,1.0,4,0.04878048780487805,1255,4.438267002115026,"[388, 387, 561, 509, 389, 384, 395]","{""strategy"": ""relation_path_proxy"", ""paths"": [[388, 387], [561, 509]]}",What is early-stage prostate cancer? Early stage Early-stage prostate cancer has not spread beyond the prostate.
Medical-a6968a78,Complex Reasoning,vector,0.2737301587301587,0.0,5,0.0,539,1.8675710016395897,"[1098, 1097, 1167]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [1098, 1097, 1167]}",Other symptoms of bladder cancer include: Frequent urination Urgency to urinate Painful urination Back pain Not every person with bladder cancer will have all these symptoms. How is bladder cancer found?
Medical-a6968a78,Complex Reasoning,light_proxy,0.2737301587301587,0.0,5,0.0,889,2.609834999020677,"[1098, 1097, 1167, 1096, 1103]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [1098, 1097, 1167, 1199, 1094, 1096, 1102, 1103]}",Other symptoms of bladder cancer include: Frequent urination Urgency to urinate Painful urination Back pain Not every person with bladder cancer will have all these symptoms. How is bladder cancer found?
Medical-a6968a78,Complex Reasoning,path_proxy,0.2737301587301587,0.0,5,0.0,1248,4.649893999157939,"[1098, 1097, 1167, 1096, 1103, 1102, 1199]","{""strategy"": ""relation_path_proxy"", ""paths"": [[1098, 1097], [1098, 1167]]}",Other symptoms of bladder cancer include: Frequent urination Urgency to urinate Painful urination Back pain Not every person with bladder cancer will have all these symptoms. How is bladder cancer found?
Medical-91c35427,Complex Reasoning,vector,0.6710317460317461,0.4,5,0.391304347826087,533,1.9333899981575087,"[1146, 1145, 1169]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [1146, 1145, 1169]}",It’s the most common surgery for muscle-invasive bladder cancer. This requires an additional surgical procedure called a urinary diversion.
Medical-91c35427,Complex Reasoning,light_proxy,0.7468253968253968,0.4,5,0.391304347826087,885,2.6568649991531856,"[1146, 1145, 1169, 1103, 1102]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [1146, 1145, 1169, 1103, 1102, 1105, 1144, 1134]}",It’s the most common surgery for muscle-invasive bladder cancer. This requires an additional surgical procedure called a urinary diversion.
